WOE_ID	ISO	Name	Language	PlaceType	Parent_ID
20070077	VN	"Quang Ngai"	ENG	State	23424984
20070078	VN	"Bin Duong"	ENG	State	23424984
20070079	VN	"Hung Yen"	ENG	State	23424984
20070080	VN	"Hai Duong"	ENG	State	23424984
20070081	VN	"Bac Lieu"	ENG	State	23424984
20070082	VN	"Ca Mau"	ENG	State	23424984
20070083	VN	"Thai Nguyen"	ENG	State	23424984
20070084	VN	"Bac Kan"	ENG	State	23424984
20070085	VN	"Da Nang"	ENG	State	23424984
20070086	VN	"Bin Phuoc"	ENG	State	23424984
20070087	VN	"Bac Giang"	ENG	State	23424984
20070088	VN	"Bac Ninh"	ENG	State	23424984
20070089	VN	"Nam Dinh"	ENG	State	23424984
20070090	VN	"Vinh Phuc"	ENG	State	23424984
20070091	VN	"Phu Tho"	ENG	State	23424984
28301718	VN	"Dien Bien"	ENG	State	23424984
28301719	VN	"Dac Nong"	ENG	State	23424984
28301720	VN	"Hau Giang"	ENG	State	23424984
2344579	DZ	"ولاية الجزائر"	ARA	State	23424740
2344580	DZ	"ولاية باتنة"	ARA	State	23424740
2344581	DZ	"ولاية قسنطينة"	ARA	State	23424740
2344582	DZ	Medea	ARA	State	23424740
2344583	DZ	"ولاية مستغانم"	ARA	State	23424740
2344584	DZ	"ولاية وهران"	ARA	State	23424740
2344585	DZ	Saida	ARA	State	23424740
2344586	DZ	Setif	ARA	State	23424740
2344587	DZ	"ولاية تيارت"	ARA	State	23424740
2344588	DZ	"ولاية تيزي وزو"	ARA	State	23424740
2344589	DZ	"ولاية تلمسان"	ARA	State	23424740
2344590	DZ	Bejaia	ARA	State	23424740
2344591	DZ	"ولاية بسكرة"	ARA	State	23424740
2344592	DZ	"ولاية البليدة"	ARA	State	23424740
2344593	DZ	"ولاية البويرة"	ARA	State	23424740
2344594	DZ	"ولاية الجلفة"	ARA	State	23424740
2344595	DZ	"ولاية قالمة"	ARA	State	23424740
2344596	DZ	"ولاية جيجل"	ARA	State	23424740
2344597	DZ	"ولاية الأغواط"	ARA	State	23424740
2344598	DZ	"ولاية معسكر"	ARA	State	23424740
2344599	DZ	"ولاية المسيلة"	ARA	State	23424740
2344600	DZ	"Oum el Bouaghi"	ARA	State	23424740
2344601	DZ	"ولاية سيدي بلعباس"	ARA	State	23424740
2344602	DZ	"ولاية سكيكدة"	ARA	State	23424740
2344603	DZ	Tebessa	ARA	State	23424740
2344604	DZ	"ولاية أدرار"	ARA	State	23424740
2344605	DZ	"Ain Defla"	ARA	State	23424740
2344606	DZ	"'Aïn Temouchent"	ARA	State	23424740
2344607	DZ	"ولاية عنابة"	ARA	State	23424740
2344608	DZ	Bechar	ARA	State	23424740
2344609	DZ	"Bordj Bou Arreridj"	ARA	State	23424740
2344610	DZ	Boumerdes	ARA	State	23424740
2344611	DZ	"ولاية الشلف"	ARA	State	23424740
2344612	DZ	"ولاية البيض"	ARA	State	23424740
2344613	DZ	"ولاية الوادي"	ARA	State	23424740
2344614	DZ	"ولاية الطارف"	ARA	State	23424740
2344615	DZ	Ghardaia	ARA	State	23424740
2344616	DZ	"ولاية إليزي"	ARA	State	23424740
2344617	DZ	"ولاية خنشلة"	ARA	State	23424740
2344618	DZ	"ولاية ميلة"	ARA	State	23424740
2344619	DZ	"ولاية النعامة"	ARA	State	23424740
2344620	DZ	"ولاية ورقلة"	ARA	State	23424740
2344621	DZ	"ولاية غليزان"	ARA	State	23424740
2344622	DZ	"ولاية سوق أهراس"	ARA	State	23424740
2344623	DZ	Tamanghasset	ARA	State	23424740
2344624	DZ	"ولاية تندوف"	ARA	State	23424740
2344625	DZ	Tipaza	ARA	State	23424740
2344626	DZ	"ولاية تسمسيلت"	ARA	State	23424740
2344967	CG	Bouenza	FRE	State	23424779
2344969	CG	Kouilou	FRE	State	23424779
2344970	CG	"Lékoumou"	FRE	State	23424779
2344971	CG	Likuoala	FRE	State	23424779
2344972	CG	Niari	FRE	State	23424779
2344973	CG	Plateaux	FRE	State	23424779
2344974	CG	Sangha	FRE	State	23424779
2344975	CG	Pool	FRE	State	23424779
2344976	CG	Brazzaville	FRE	State	23424779
2344968	CG	Cuvette	FRE	State	23424779
55998384	CG	Cuvette-Ouest	FRE	State	23424779
2345121	CV	"Boa Vista"	POR	State	23424794
2345122	CV	Brava	POR	State	23424794
2345124	CV	Maio	POR	State	23424794
2345127	CV	Sal	POR	State	23424794
2345130	CV	"São Vicente"	POR	State	23424794
2345129	CV	"Tarrafal de São Nicolau"	POR	State	23424794
56051567	CV	"Ribeira Brava"	POR	State	23424794
2345126	CV	"Ribeira Grande"	POR	State	23424794
20069964	CV	Paul	POR	State	23424794
56051556	CV	"Porto Novo"	POR	State	23424794
56051557	CV	"São Salvador do Mundo"	POR	State	23424794
2345131	CV	Tarrafal	POR	State	23424794
56051558	CV	"São Miguel"	POR	State	23424794
2345128	CV	"Santa Catarina"	POR	State	23424794
56051560	CV	"São Lourenço dos Órgãos"	POR	State	23424794
56051561	CV	"Santa Cruz"	POR	State	23424794
56051562	CV	"São Domingos"	POR	State	23424794
56051563	CV	"Ribeira Grande"	POR	State	23424794
2345125	CV	Praia	POR	State	23424794
56051564	CV	"São Filipe"	POR	State	23424794
56051565	CV	"Santa Catarina do Fogo"	POR	State	23424794
56051566	CV	Mosteiros	POR	State	23424794
2345623	HN	"Atlántida"	SPA	State	23424841
2345624	HN	Choluteca	SPA	State	23424841
2345625	HN	"Colón"	SPA	State	23424841
2345626	HN	Comayagua	SPA	State	23424841
2345627	HN	"Copán"	SPA	State	23424841
2345628	HN	"Cortés"	SPA	State	23424841
2345629	HN	"El Paraíso"	SPA	State	23424841
2345630	HN	"Francisco Morazán"	SPA	State	23424841
2345631	HN	"Gracias a Dios"	SPA	State	23424841
2345632	HN	"Intibucá"	SPA	State	23424841
2345633	HN	"Islas de la Bahía"	SPA	State	23424841
2345634	HN	"La Paz"	SPA	State	23424841
2345635	HN	Lempira	SPA	State	23424841
2345636	HN	Ocotepeque	SPA	State	23424841
2345637	HN	Olancho	SPA	State	23424841
2345638	HN	"Santa Bárbara"	SPA	State	23424841
2345639	HN	Valle	SPA	State	23424841
2345640	HN	Yoro	SPA	State	23424841
2346146	MG	Antsiranana	ENG	State	23424883
2346147	MG	Fianarantsoa	ENG	State	23424883
2346148	MG	Mahajanga	ENG	State	23424883
2346149	MG	Toamasina	ENG	State	23424883
2346150	MG	Antananarivo	ENG	State	23424883
2346151	MG	Toliara	ENG	State	23424883
2344751	BM	Devonshire	ENG	State	23424756
2344753	BM	Pembroke	ENG	State	23424756
2344754	BM	Paget	ENG	State	23424756
2344755	BM	"Saint George's"	ENG	State	23424756
2344756	BM	Sandys	ENG	State	23424756
2344757	BM	"Smith's"	ENG	State	23424756
2344758	BM	Southampton	ENG	State	23424756
2344759	BM	Warwick	ENG	State	23424756
20069917	BM	"Saint George"	ENG	State	23424756
20069918	BM	Hamilton	ENG	State	23424756
2347347	TM	Ashkhabad	ENG	State	23424972
2347348	TM	Chardzhou	ENG	State	23424972
2347349	TM	Krasnovodsk	ENG	State	23424972
2347350	TM	Mary	ENG	State	23424972
2347351	TM	Tashauz	ENG	State	23424972
2345745	IN	"Himachal Pradesh"	ENG	State	23424848
20070462	IN	Uttarakhand	ENG	State	23424848
2345757	IN	Rajasthan	ENG	State	23424848
2345742	IN	Bihar	ENG	State	23424848
2345762	IN	Sikkim	ENG	State	23424848
2345763	IN	"Arunachal Pradesh"	ENG	State	23424848
2345754	IN	Nagaland	ENG	State	23424848
2345751	IN	Manipur	ENG	State	23424848
20070461	IN	Mizoram	ENG	State	23424848
2345759	IN	Tripura	ENG	State	23424848
2345752	IN	Meghalaya	ENG	State	23424848
2345741	IN	Assam	ENG	State	23424848
2345761	IN	"West Bengal"	ENG	State	23424848
20070463	IN	Jharkhand	ENG	State	23424848
2345755	IN	Orissa	ENG	State	23424848
20070464	IN	Chhattisgarh	ENG	State	23424848
2345749	IN	"Madhya Pradesh"	ENG	State	23424848
20070457	IN	"Dadra and Nagar Haveli"	ENG	State	23424848
2345753	IN	Karnataka	ENG	State	23424848
2345748	IN	Lakshadweep	ENG	State	23424848
2345739	IN	"Andaman and Nicobar Islands"	ENG	State	23424848
20070458	IN	Delhi	ENG	State	23424848
2345760	IN	"Uttar Pradesh"	ENG	State	23424848
2345747	IN	Kerala	ENG	State	23424848
2345758	IN	"Tamil Nadu"	ENG	State	23424848
20070459	IN	Puducherry	ENG	State	23424848
2345743	IN	Gujarat	ENG	State	23424848
20070460	IN	"Daman and Diu"	ENG	State	23424848
2345740	IN	"Andhra Pradesh"	ENG	State	23424848
2345756	IN	Punjab	ENG	State	23424848
20070456	IN	Chandigarh	ENG	State	23424848
2345744	IN	Haryana	ENG	State	23424848
2345750	IN	Maharashtra	ENG	State	23424848
2345746	IN	"Jammu and Kashmir"	ENG	State	23424848
2345764	IN	Goa	ENG	State	23424848
20070542	LU	Diekirch	FRE	State	23424881
20070559	LU	Grevenmacher	FRE	State	23424881
20070560	LU	Luxembourg	FRE	State	23424881
2345043	KM	Anjouan	ARA	State	23424786
2345044	KM	"Grande Comore"	ARA	State	23424786
2345045	KM	Moheli	ARA	State	23424786
2346121	LY	"Al 'Aziziyah"	ARA	State	23424882
2346122	LY	"الجفرة"	ARA	State	23424882
2346123	LY	"الكفرة"	ARA	State	23424882
2346124	LY	"Ash Shati'"	ARA	State	23424882
2346125	LY	"مرزق"	ARA	State	23424882
2346126	LY	"سبها"	ARA	State	23424882
2346127	LY	Tarhunah	ARA	State	23424882
2346128	LY	Tsubruq	ARA	State	23424882
2346129	LY	Zlitan	ARA	State	23424882
2346130	LY	"أجدابيا"	ARA	State	23424882
2346131	LY	"Al Fatih"	ARA	State	23424882
2346132	LY	"الجبل الاخضر"	ARA	State	23424882
2346133	LY	"الخمس"	ARA	State	23424882
2346134	LY	"النقاط الخمس"	ARA	State	23424882
2346135	LY	"أوباري"	ARA	State	23424882
2346136	LY	"الزاوية"	ARA	State	23424882
2346137	LY	Banghazi	ARA	State	23424882
2346138	LY	"درنة"	ARA	State	23424882
2346139	LY	Ghadamis	ARA	State	23424882
2346140	LY	"غريان"	ARA	State	23424882
2346141	LY	"مصراتة"	ARA	State	23424882
2346142	LY	Sawfajjin	ARA	State	23424882
2346143	LY	"سرت"	ARA	State	23424882
2346144	LY	Tsarrbuus	ARA	State	23424882
2346145	LY	Yafran	ARA	State	23424882
2344790	BD	Chittagong	ENG	State	23424759
2344791	BD	Dhaka	ENG	State	23424759
2344792	BD	Khulna	ENG	State	23424759
23706410	BD	Barisal	ENG	State	23424759
23706411	BD	Sylhet	ENG	State	23424759
2344793	BD	Rajshahi	ENG	State	23424759
2344720	BH	"المنامة"	ARA	State	23424753
2344724	BH	"المحرق"	ARA	State	23424753
56051601	BH	"الوسطى"	ARA	State	23424753
56051602	BH	"الجنوبية"	ARA	State	23424753
56051603	BH	"الشمالية"	ARA	State	23424753
20069883	VU	Torba	ENG	State	23424907
20069884	VU	Sanma	ENG	State	23424907
20069885	VU	Penama	ENG	State	23424907
20069886	VU	Malampa	ENG	State	23424907
20069887	VU	Tafea	ENG	State	23424907
20069888	VU	Shefa	ENG	State	23424907
12578048	GB	Scotland	ENG	State	23424975
12578049	GB	Wales	ENG	State	23424975
23424847	GB	"Isle of Man"	ENG	State	23424975
20070563	GB	"Northern Ireland"	ENG	State	23424975
24554868	GB	England	ENG	State	23424975
24548836	GB	"Channel Islands"	ENG	State	23424975
2346406	SR	Brokopondo	DUT	State	23424913
2346407	SR	Commewijne	DUT	State	23424913
2346408	SR	Coronie	DUT	State	23424913
2346409	SR	Marowijne	DUT	State	23424913
2346410	SR	Nickerie	DUT	State	23424913
2346411	SR	Para	DUT	State	23424913
2346412	SR	Paramaribo	DUT	State	23424913
2346413	SR	Saramacca	DUT	State	23424913
2346414	SR	Sipaliwini	DUT	State	23424913
2346415	SR	Wanica	DUT	State	23424913
2346448	PY	"Alto Paraná"	SPA	State	23424917
2346449	PY	Amambay	SPA	State	23424917
2346450	PY	"Boquerón"	SPA	State	23424917
2346451	PY	"Caaguazú"	SPA	State	23424917
2346452	PY	"Caazapá"	SPA	State	23424917
2346453	PY	Central	SPA	State	23424917
2346454	PY	"Concepción"	SPA	State	23424917
2346455	PY	Cordillera	SPA	State	23424917
2346456	PY	"Guairá"	SPA	State	23424917
2346457	PY	"Itapúa"	SPA	State	23424917
2346458	PY	Misiones	SPA	State	23424917
2346459	PY	"Ñeembucú"	SPA	State	23424917
2346460	PY	"Paraguarí"	SPA	State	23424917
2346461	PY	"Presidente Hayes"	SPA	State	23424917
2346462	PY	"San Pedro"	SPA	State	23424917
2346463	PY	"Alto Paraguay"	SPA	State	23424917
2346464	PY	"Canindeyú"	SPA	State	23424917
20070148	PY	"Asunción"	SPA	State	23424917
2346964	KN	"Christ Church Nichola Town"	ENG	State	23424940
2346965	KN	"Saint Anne Sandy Point"	ENG	State	23424940
2346966	KN	"Saint George Basseterre"	ENG	State	23424940
2346967	KN	"Saint George Gingerland"	ENG	State	23424940
2346968	KN	"Saint James Windward"	ENG	State	23424940
2346969	KN	"Saint John Capesterre"	ENG	State	23424940
2346970	KN	"Saint John Figtree"	ENG	State	23424940
2346971	KN	"Saint Mary Cayon"	ENG	State	23424940
2346972	KN	"Saint Paul Capesterre"	ENG	State	23424940
2346973	KN	"Saint Paul Charlestown"	ENG	State	23424940
2346974	KN	"Saint Peter Basseterre"	ENG	State	23424940
2346975	KN	"Saint Thomas Lowland"	ENG	State	23424940
2346976	KN	"Saint Thomas Middle Island"	ENG	State	23424940
2346977	KN	"Trinity Palmetto Point"	ENG	State	23424940
2347069	SY	"Al H'asakah"	ARA	State	23424956
2347070	SY	"مُحافظة اللاذقية"	ARA	State	23424956
2347071	SY	"القنيطرة"	ARA	State	23424956
2347072	SY	"الرقة"	ARA	State	23424956
2347073	SY	"As Suwayda'"	ARA	State	23424956
2347074	SY	"Dar'a"	ARA	State	23424956
2347075	SY	"دير الزور"	ARA	State	23424956
2347076	SY	"ريف دمشق"	ARA	State	23424956
2347077	SY	"حلب"	ARA	State	23424956
2347078	SY	"H'amah"	ARA	State	23424956
2347079	SY	"H'ims"	ARA	State	23424956
2347080	SY	"ادلب"	ARA	State	23424956
2347081	SY	"دمشق"	ARA	State	23424956
2347082	SY	"مُحافظة طرطوس"	ARA	State	23424956
20069850	GQ	"Centro Sur"	SPA	State	23424804
20069851	GQ	Kie-Ntem	SPA	State	23424804
20069852	GQ	Wele-Nzas	SPA	State	23424804
20069853	GQ	Litoral	SPA	State	23424804
20069854	GQ	Annobon	SPA	State	23424804
20069855	GQ	"Bioko Norte"	SPA	State	23424804
20069856	GQ	"Bioko Sur"	SPA	State	23424804
2345614	HT	Nord-Ouest	FRE	State	23424839
2345615	HT	Artibonite	FRE	State	23424839
2345616	HT	Centre	FRE	State	23424839
2345617	HT	"Grand 'Anse"	FRE	State	23424839
2345618	HT	Nord	FRE	State	23424839
2345619	HT	Nord-Est	FRE	State	23424839
2345620	HT	Ouest	FRE	State	23424839
2345621	HT	Sud	FRE	State	23424839
2345622	HT	Sud-Est	FRE	State	23424839
2347233	ST	Principe	POR	State	23424966
2347234	ST	"Sao Tome"	POR	State	23424966
2344699	AU	"Australian Capital Territory"	ENG	State	23424748
2344700	AU	"New South Wales"	ENG	State	23424748
2344701	AU	"Northern Territory"	ENG	State	23424748
2344702	AU	Queensland	ENG	State	23424748
2344703	AU	"South Australia"	ENG	State	23424748
2344704	AU	Tasmania	ENG	State	23424748
2344705	AU	Victoria	ENG	State	23424748
2344706	AU	"Western Australia"	ENG	State	23424748
23424749	AU	"Ashmore and Cartier Islands"	ENG	State	23424748
23424790	AU	"Coral Sea Islands"	ENG	State	23424748
23424767	UM	"Navassa Island"	ENG	State	28289407
23424799	UM	"Jarvis Island"	ENG	State	28289407
23424818	UM	"Baker Island"	ENG	State	28289407
23424842	UM	"Howland Island"	ENG	State	28289407
23424861	UM	"Johnston Atoll"	ENG	State	28289407
23424866	UM	"Kingman Reef"	ENG	State	28289407
23424878	UM	"Palmyra Atoll"	ENG	State	28289407
23424895	UM	"Midway Islands"	ENG	State	28289407
23424991	UM	"Wake Island"	ENG	State	28289407
2345473	GD	"Saint Andrew"	ENG	State	23424826
2345474	GD	"Saint David"	ENG	State	23424826
2345475	GD	"Saint George"	ENG	State	23424826
2345476	GD	"Saint John"	ENG	State	23424826
2345477	GD	"Saint Mark"	ENG	State	23424826
2345478	GD	"Saint Patrick"	ENG	State	23424826
2346789	PR	Adjuntas	SPA	State	23424935
2346790	PR	Aibonito	SPA	State	23424935
2346791	PR	Barranquitas	SPA	State	23424935
2346792	PR	Cayey	SPA	State	23424935
2346793	PR	Ciales	SPA	State	23424935
2346794	PR	Cidra	SPA	State	23424935
2346795	PR	Coamo	SPA	State	23424935
2346796	PR	Jayuya	SPA	State	23424935
2346797	PR	Juncos	SPA	State	23424935
2346798	PR	Lares	SPA	State	23424935
2346799	PR	"Las Piedras"	SPA	State	23424935
2346800	PR	Maricao	SPA	State	23424935
2346801	PR	Moca	SPA	State	23424935
2346802	PR	Morovis	SPA	State	23424935
2346803	PR	Orocovis	SPA	State	23424935
2346804	PR	"Sabana Grande"	SPA	State	23424935
2346805	PR	"San Germán"	SPA	State	23424935
2346806	PR	"San Lorenzo"	SPA	State	23424935
2346807	PR	"Toa Alta"	SPA	State	23424935
2346808	PR	Utuado	SPA	State	23424935
2346809	PR	Villalba	SPA	State	23424935
2346810	PR	Yauco	SPA	State	23424935
2346811	PR	Arecibo	SPA	State	23424935
2346812	PR	"Toa Baja"	SPA	State	23424935
2346813	PR	"Cataño"	SPA	State	23424935
2346814	PR	Guaynabo	SPA	State	23424935
2346815	PR	"San Juan"	SPA	State	23424935
2346816	PR	"Loíza"	SPA	State	23424935
2346817	PR	"Río Grande"	SPA	State	23424935
2346818	PR	Luquillo	SPA	State	23424935
2346819	PR	Fajardo	SPA	State	23424935
2346820	PR	Ceiba	SPA	State	23424935
2346821	PR	Culebra	SPA	State	23424935
2346822	PR	Vieques	SPA	State	23424935
2346823	PR	Naguabo	SPA	State	23424935
2346824	PR	Humacao	SPA	State	23424935
2346825	PR	Yabucoa	SPA	State	23424935
2346826	PR	Maunabo	SPA	State	23424935
2346827	PR	Patillas	SPA	State	23424935
2346828	PR	Arroyo	SPA	State	23424935
2346829	PR	Guayama	SPA	State	23424935
2346830	PR	Salinas	SPA	State	23424935
2346831	PR	"Santa Isabel"	SPA	State	23424935
2346832	PR	"Juana Díaz"	SPA	State	23424935
2346833	PR	Ponce	SPA	State	23424935
2346834	PR	"Peñuelas"	SPA	State	23424935
2346835	PR	Guayanilla	SPA	State	23424935
2346836	PR	"Guánica"	SPA	State	23424935
2346837	PR	Lajas	SPA	State	23424935
2346838	PR	"Añasco"	SPA	State	23424935
2346839	PR	"Rincón"	SPA	State	23424935
2346840	PR	Isabela	SPA	State	23424935
2346841	PR	Aguada	SPA	State	23424935
2346842	PR	Aguadilla	SPA	State	23424935
2346843	PR	"Las Marías"	SPA	State	23424935
2346844	PR	Quebradillas	SPA	State	23424935
2346845	PR	"San Sebastián"	SPA	State	23424935
2346846	PR	Camuy	SPA	State	23424935
2346847	PR	Hatillo	SPA	State	23424935
2346848	PR	"Mayagüez"	SPA	State	23424935
2346849	PR	"Cabo Rojo"	SPA	State	23424935
2346850	PR	Hormigueros	SPA	State	23424935
2346851	PR	"Manatí"	SPA	State	23424935
2346852	PR	Barceloneta	SPA	State	23424935
2346853	PR	"Trujillo Alto"	SPA	State	23424935
2346854	PR	Carolina	SPA	State	23424935
2346855	PR	Caguas	SPA	State	23424935
2346856	PR	Gurabo	SPA	State	23424935
2346857	PR	"Comerío"	SPA	State	23424935
2346858	PR	"Aguas Buenas"	SPA	State	23424935
2346859	PR	"Bayamón"	SPA	State	23424935
2346860	PR	Naranjito	SPA	State	23424935
2346861	PR	Dorado	SPA	State	23424935
2346862	PR	Corozal	SPA	State	23424935
2346863	PR	"Vega Alta"	SPA	State	23424935
2346864	PR	"Vega Baja"	SPA	State	23424935
20070566	PR	"Canóvanas"	SPA	State	23424935
20070567	PR	Florida	SPA	State	23424935
7153331	IT	Basilicata	ITA	State	23424853
7153332	IT	Calabria	ITA	State	23424853
7153333	IT	Campania	ITA	State	23424853
7153334	IT	"Emilia Romagna"	ITA	State	23424853
7153335	IT	"Friuli-Venezia Giulia"	ITA	State	23424853
7153336	IT	Lazio	ITA	State	23424853
7153337	IT	Liguria	ITA	State	23424853
7153338	IT	Lombardia	ITA	State	23424853
7153339	IT	Marche	ITA	State	23424853
7153340	IT	Molise	ITA	State	23424853
7153341	IT	Piemonte	ITA	State	23424853
7153342	IT	Puglia	ITA	State	23424853
7153343	IT	Sardegna	ITA	State	23424853
7153344	IT	Sicilia	ITA	State	23424853
7153345	IT	Toscana	ITA	State	23424853
7153346	IT	"Trentino-Alto Adige"	ITA	State	23424853
7153347	IT	Umbria	ITA	State	23424853
7153348	IT	"Valle d'Aosta"	ITA	State	23424853
7153349	IT	Veneto	ITA	State	23424853
7153350	IT	Abruzzo	ITA	State	23424853
2344711	AT	"Oberösterreich"	GER	State	23424750
2344712	AT	Salzburg	GER	State	23424750
2344714	AT	Tirol	GER	State	23424750
2344715	AT	Vorarlberg	GER	State	23424750
2344716	AT	Wien	GER	State	23424750
2344710	AT	"Niederösterreich"	GER	State	23424750
2344709	AT	"Kärnten"	GER	State	23424750
2344708	AT	Burgenland	GER	State	23424750
2344713	AT	Steiermark	GER	State	23424750
2347671	VC	Charlotte	ENG	State	23424981
2347672	VC	"Saint Andrew"	ENG	State	23424981
2347673	VC	"Saint David"	ENG	State	23424981
2347674	VC	"Saint George"	ENG	State	23424981
2347675	VC	"Saint Patrick"	ENG	State	23424981
2347676	VC	Grenadines	ENG	State	23424981
20070411	UG	Apac	ENG	State	23424974
20070412	UG	Arua	ENG	State	23424974
20070413	UG	Bundibugyo	ENG	State	23424974
20070414	UG	Bushenyi	ENG	State	23424974
20070415	UG	Gulu	ENG	State	23424974
20070416	UG	Hoima	ENG	State	23424974
20070417	UG	Jinja	ENG	State	23424974
20070418	UG	Kabale	ENG	State	23424974
20070419	UG	Kabarole	ENG	State	23424974
20070420	UG	Kalangala	ENG	State	23424974
20070421	UG	Kampala	ENG	State	23424974
20070422	UG	Kamuli	ENG	State	23424974
20070423	UG	Kapchorwa	ENG	State	23424974
20070424	UG	Kasese	ENG	State	23424974
20070425	UG	Kibaale	ENG	State	23424974
20070426	UG	Kiboga	ENG	State	23424974
20070427	UG	Kisoro	ENG	State	23424974
20070428	UG	Kitgum	ENG	State	23424974
20070429	UG	Kotido	ENG	State	23424974
20070430	UG	Kumi	ENG	State	23424974
20070431	UG	Lira	ENG	State	23424974
20070432	UG	Masindi	ENG	State	23424974
20070433	UG	Mbale	ENG	State	23424974
20070434	UG	Mbarara	ENG	State	23424974
20070435	UG	Moroto	ENG	State	23424974
20070436	UG	Mpigi	ENG	State	23424974
20070437	UG	Mubende	ENG	State	23424974
20070438	UG	Mukono	ENG	State	23424974
20070439	UG	Nebbi	ENG	State	23424974
20070440	UG	Ntungamo	ENG	State	23424974
20070441	UG	Pallisa	ENG	State	23424974
20070442	UG	Rakai	ENG	State	23424974
20070443	UG	Rukungiri	ENG	State	23424974
20070444	UG	Moyo	ENG	State	23424974
20070445	UG	Adjumani	ENG	State	23424974
20070446	UG	Katakwi	ENG	State	23424974
20070447	UG	Soroti	ENG	State	23424974
20070448	UG	Bugiri	ENG	State	23424974
20070449	UG	Iganga	ENG	State	23424974
20070450	UG	Sembabule	ENG	State	23424974
20070451	UG	Masaka	ENG	State	23424974
20070452	UG	Nakasongola	ENG	State	23424974
20070453	UG	Luwero	ENG	State	23424974
20070454	UG	Busia	ENG	State	23424974
20070455	UG	Tororo	ENG	State	23424974
24550732	UG	Mayuge	ENG	State	23424974
24550733	UG	Kanungu	ENG	State	23424974
24550734	UG	Kyenjojo	ENG	State	23424974
24550735	UG	Kamwenge	ENG	State	23424974
24550736	UG	Pader	ENG	State	23424974
24550737	UG	Sironko	ENG	State	23424974
24550738	UG	Nakapiripirit	ENG	State	23424974
24550739	UG	Yumbe	ENG	State	23424974
24550740	UG	Wakiso	ENG	State	23424974
24550742	UG	Kayunga	ENG	State	23424974
24550743	UG	Kaberamaido	ENG	State	23424974
56190194	UG	Amuria	ENG	State	23424974
56190195	UG	Amolatar	ENG	State	23424974
56190196	UG	Bududa	ENG	State	23424974
56190197	UG	Budaka	ENG	State	23424974
56190198	UG	Bukedea	ENG	State	23424974
56190199	UG	Butaleja	ENG	State	23424974
56190200	UG	Namutumba	ENG	State	23424974
56190202	UG	Bukwo	ENG	State	23424974
56190203	UG	Dokolo	ENG	State	23424974
56190204	UG	Ibanda	ENG	State	23424974
56190205	UG	Kiruhuura	ENG	State	23424974
56190206	UG	Amuru	ENG	State	23424974
56190207	UG	Lyantonde	ENG	State	23424974
56190208	UG	Nyadri	ENG	State	23424974
56190209	UG	Manafwa	ENG	State	23424974
56190210	UG	Isingiro	ENG	State	23424974
56190211	UG	Nakaseke	ENG	State	23424974
56190212	UG	Koboko	ENG	State	23424974
56190213	UG	Oyam	ENG	State	23424974
56190214	UG	Kaliro	ENG	State	23424974
56190215	UG	Mityana	ENG	State	23424974
56190216	UG	Kaabong	ENG	State	23424974
56190217	UG	Abim	ENG	State	23424974
56190379	UG	Kisoro	ENG	State	23424974
2344915	CA	Alberta	ENG	State	23424775
2344916	CA	"British Columbia"	ENG	State	23424775
2344917	CA	Manitoba	ENG	State	23424775
2344918	CA	"New Brunswick"	ENG	State	23424775
2344919	CA	"Newfoundland and Labrador"	ENG	State	23424775
2344920	CA	"Northwest Territories"	ENG	State	23424775
2344921	CA	"Nova Scotia"	ENG	State	23424775
2344923	CA	"Prince Edward Island"	ENG	State	23424775
2344924	CA	"Québec"	FRE	State	23424775
2344925	CA	Saskatchewan	ENG	State	23424775
2344926	CA	"Yukon Territory"	ENG	State	23424775
20069920	CA	Nunavut	ENG	State	23424775
2344922	CA	Ontario	ENG	State	23424775
20070472	CZ	"Hlavní město Praha"	CZE	State	23424810
20070465	CZ	"Pardubický kraj"	CZE	State	23424810
20070466	CZ	"Královéhradecký kraj"	CZE	State	23424810
20070467	CZ	"Kraj Vysočina"	CZE	State	23424810
20070468	CZ	"Středočeský kraj"	CZE	State	23424810
20070469	CZ	"Zlínský kraj"	CZE	State	23424810
20070470	CZ	"Olomoucký kraj"	CZE	State	23424810
20070471	CZ	"Moravskoslezský kraj"	CZE	State	23424810
20070498	CZ	"Liberecký kraj"	CZE	State	23424810
20070499	CZ	"Ústecký kraj"	CZE	State	23424810
20070500	CZ	"Karlovarský kraj"	CZE	State	23424810
20070501	CZ	"Plzeňský kraj"	CZE	State	23424810
20070502	CZ	"Jihočeský kraj"	CZE	State	23424810
20070503	CZ	"Jihomoravský kraj"	CZE	State	23424810
7153351	JP	"北海道"	JPN	State	23424856
2345853	JP	"青森県"	JPN	State	23424856
2345865	JP	"岩手県"	JPN	State	23424856
2345873	JP	"宮城県"	JPN	State	23424856
2345852	JP	"秋田県"	JPN	State	23424856
2345893	JP	"山形県"	JPN	State	23424856
2345858	JP	"福島県"	JPN	State	23424856
2345863	JP	"茨城県"	JPN	State	23424856
2345887	JP	"栃木県"	JPN	State	23424856
2345860	JP	"群馬県"	JPN	State	23424856
2345883	JP	"埼玉県"	JPN	State	23424856
2345854	JP	"千葉県"	JPN	State	23424856
2345889	JP	"東京都"	JPN	State	23424856
2345868	JP	"神奈川県"	JPN	State	23424856
2345878	JP	"新潟県"	JPN	State	23424856
2345891	JP	"富山県"	JPN	State	23424856
2345864	JP	"石川県"	JPN	State	23424856
